20 0.367806
21 0.332206
22 0.295701
23 0.260201
24 0.229523
25 0.201501
26 0.176396
27 0.152348
28 0.132856
29 0.110611
30 0.0971236
31 0.0831664
32 0.0688395
33 0.0582876
34 0.0477997
35 0.0396777
36 0.0329102
37 0.026921
38 0.0219953
39 0.0178834
